Close,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,RSI,Y_BUY
117.300697,117.5,117.485,118.199302,117.5,117.61,41.74478610447226,False
117.410003,117.300697,117.5,117.485,118.199302,117.5,42.242811635826506,False
117.849998,117.410003,117.300697,117.5,117.485,118.199302,44.23299076288736,False
116.86,117.849998,117.410003,117.300697,117.5,117.485,40.94123288677897,False
116.199996,116.86,117.849998,117.410003,117.300697,117.5,38.937867090986636,False
115.796501,116.199996,116.86,117.849998,117.410003,117.300697,37.76624120748368,False
115.349899,115.796501,116.199996,116.86,117.849998,117.410003,36.505427249182695,False
115.949996,115.349899,115.796501,116.199996,116.86,117.849998,39.32790977569525,False
115.666496,115.949996,115.349899,115.796501,116.199996,116.86,38.48967669789464,False
116.010002,115.666496,115.949996,115.349899,115.796501,116.199996,40.094064370952886,False
115.75,116.010002,115.666496,115.949996,115.349899,115.796501,39.28965676155523,False
115.059997,115.75,116.010002,115.666496,115.949996,115.349899,37.233758936763415,False
114.864997,115.059997,115.75,116.010002,115.666496,115.949996,36.67138076658604,True
114.489303,114.864997,115.059997,115.75,116.010002,115.666496,35.59714248780058,True
115.0,114.489303,114.864997,115.059997,115.75,116.010002,38.15118464475254,False
114.775901,115.0,114.489303,114.864997,115.059997,115.75,37.47489272020153,False
114.599998,114.775901,115.0,114.489303,114.864997,115.059997,36.941837425548556,False
115.050003,114.599998,114.775901,115.0,114.489303,114.864997,39.234943421082,False
115.629997,115.050003,114.599998,114.775901,115.0,114.489303,42.051543081427724,False
114.345001,115.629997,115.050003,114.599998,114.775901,115.0,38.004155081549676,True
114.485,114.345001,115.629997,115.050003,114.599998,114.775901,38.67107802559996,False
113.209999,114.485,114.345001,115.629997,115.050003,114.599998,35.104470205137346,False
114.148399,113.209999,114.485,114.345001,115.629997,115.050003,39.37234426405487,False
114.699798,114.148399,113.209999,114.485,114.345001,115.629997,41.70835775237762,True
115.059997,114.699798,114.148399,113.209999,114.485,114.345001,43.1911867917755,True
112.199996,112.378997,116.529998,116.61,116.285598,116.504997,31.44752535586447,False
112.959999,112.199996,112.378997,116.529998,116.61,116.285598,34.881881918241945,True
112.54,112.959999,112.199996,112.378997,116.529998,116.61,33.90833708866808,True
113.245002,112.54,112.959999,112.199996,112.378997,116.529998,36.97055363810587,True
112.724998,113.245002,112.54,112.959999,112.199996,112.378997,35.70514548136552,True
111.194999,112.724998,113.245002,112.54,112.959999,112.199996,32.32882737775216,True
114.36,111.194999,112.724998,113.245002,112.54,112.959999,43.74128833457695,True
114.709999,114.36,111.194999,112.724998,113.245002,112.54,44.80870361862649,False
115.04,114.709999,114.36,111.194999,112.724998,113.245002,45.81395302042536,False
115.924499,115.04,114.709999,114.36,111.194999,112.724998,48.425023669438104,False
116.75,115.924499,115.04,114.709999,114.36,111.194999,50.72322441127197,False
116.318496,116.75,115.924499,115.04,114.709999,114.36,49.5268930249935,False
114.519996,116.318496,116.75,115.924499,115.04,114.709999,44.94499074847109,False
108.970001,114.519996,116.318496,116.75,115.924499,115.04,34.67814543761733,False
109.260002,108.970001,114.519996,116.318496,116.75,115.924499,35.47682509510268,False
109.479103,109.260002,108.970001,114.519996,116.318496,116.75,36.08907447639309,True
108.86,109.479103,109.260002,108.970001,114.519996,116.318496,35.11275851044566,False
108.235,108.86,109.479103,109.260002,108.970001,114.519996,34.14567987845311,True
108.095596,108.235,108.86,109.479103,109.260002,108.970001,33.92952546432039,False
108.944999,108.095596,108.235,108.86,109.479103,109.260002,36.47070417455955,False
109.809997,108.944999,108.095596,108.235,108.86,109.479103,38.95044265509836,False
107.993598,109.809997,108.944999,108.095596,108.235,108.86,35.89900391009644,True
108.510002,107.993598,109.809997,108.944999,108.095596,108.235,37.34615083645042,True
108.04,108.510002,107.993598,109.809997,108.944999,108.095596,36.56696484129018,True
107.809997,108.04,108.510002,107.993598,109.809997,108.944999,36.18384201175155,True
108.129997,107.809997,108.04,108.510002,107.993598,109.809997,37.13417214700294,True
108.691001,108.129997,107.809997,108.04,108.510002,107.993598,38.79134172944966,True
110.684997,108.691001,108.129997,107.809997,108.04,108.510002,44.21192798078533,True
110.881599,110.684997,108.691001,108.129997,107.809997,108.04,44.712559056401865,False
111.035003,110.881599,110.684997,108.691001,108.129997,107.809997,45.11112829252707,False
110.54,111.035003,110.881599,110.684997,108.691001,108.129997,44.048518040298966,False
110.080001,110.54,111.035003,110.881599,110.684997,108.691001,43.07079351545624,False
110.855003,110.080001,110.54,111.035003,110.881599,110.684997,45.19617211770506,False
110.379997,110.855003,110.080001,110.54,111.035003,110.881599,44.14854175664974,False
118.230003,117.589996,118.309303,117.720001,114.940002,114.772399,54.175346697881515,False
118.819999,118.230003,117.589996,118.309303,117.720001,114.940002,55.66142957228576,False
119.025001,118.819999,118.230003,117.589996,118.309303,117.720001,56.173563210417704,True
118.980003,119.025001,118.819999,118.230003,117.589996,118.309303,56.02625647618159,False
117.4664,118.980003,119.025001,118.819999,118.230003,117.589996,51.330761589425606,True
118.129997,117.4664,118.980003,119.025001,118.819999,118.230003,53.11720777251888,True
118.43,118.129997,117.4664,118.980003,119.025001,118.819999,53.91035570134996,True
119.105003,118.43,118.129997,117.4664,118.980003,119.025001,55.66062418534884,True
118.889999,119.105003,118.43,118.129997,117.4664,118.980003,54.97106653149988,True
118.365997,118.889999,119.105003,118.43,118.129997,117.4664,53.30210046509414,True
118.684997,118.365997,118.889999,119.105003,118.43,118.129997,54.18034838916164,True
121.61,118.684997,118.365997,118.889999,119.105003,118.43,61.1313738016526,False
121.569999,121.61,118.684997,118.365997,118.889999,119.105003,61.0001336631395,False
120.646301,121.569999,121.61,118.684997,118.365997,118.889999,58.017401744779065,False
120.059303,120.646301,121.569999,121.61,118.684997,118.365997,56.206193062927916,False
118.93,120.059303,120.646301,121.569999,121.61,118.684997,52.91068965111639,False
118.030197,118.93,120.059303,120.646301,121.569999,121.61,50.465763933789844,False
116.319999,118.030197,118.93,120.059303,120.646301,121.569999,46.25310442664174,False
118.894996,119.150001,119.214996,118.989997,118.240303,118.200599,48.71872216406695,True
119.495002,118.894996,119.150001,119.214996,118.989997,118.240303,50.90054319756536,False
119.989997,119.495002,118.894996,119.150001,119.214996,118.989997,52.62498726068218,False
119.86,119.989997,119.495002,118.894996,119.150001,119.214996,52.126382073803796,False
119.655403,119.86,119.989997,119.495002,118.894996,119.150001,51.33256946945077,False
118.944999,119.655403,119.86,119.989997,119.495002,118.894996,48.66405765804848,False
118.883003,118.944999,119.655403,119.86,119.989997,119.495002,48.43618167040022,False
119.029998,118.883003,118.944999,119.655403,119.86,119.989997,49.023125592461255,True
119.230003,119.029998,118.883003,118.944999,119.655403,119.86,49.82894428471247,False
118.68,119.230003,119.029998,118.883003,118.944999,119.655403,47.67955632464608,True
118.25,118.68,119.230003,119.029998,118.883003,118.944999,46.06841348175978,True
118.779998,118.25,118.68,119.230003,119.029998,118.883003,48.301373211377694,True
119.035003,118.779998,118.25,118.68,119.230003,119.029998,49.34779029962436,True
118.510002,119.035003,118.779998,118.25,118.68,119.230003,47.30358020149137,True
119.169998,118.510002,119.035003,118.779998,118.25,118.68,50.003629752259506,True
119.25,119.169998,118.510002,119.035003,118.779998,118.25,50.323588982883834,True
120.459999,119.25,119.169998,118.510002,119.035003,118.779998,54.85510244426343,False
120.479103,120.459999,119.25,119.169998,118.510002,119.035003,54.92242911400117,False
120.650001,120.479103,120.459999,119.25,119.169998,118.510002,55.53757558797577,False
120.18,120.650001,120.479103,120.459999,119.25,119.169998,53.45702219395558,False
120.309997,120.18,120.650001,120.479103,120.459999,119.25,53.95182616385187,False
119.922996,120.309997,120.18,120.650001,120.479103,120.459999,52.23734342782563,True
120.349998,119.922996,120.309997,120.18,120.650001,120.479103,53.91312093002661,False
119.849998,120.349998,119.922996,120.309997,120.18,120.650001,51.71000756616903,False
119.819999,119.849998,120.349998,119.922996,120.309997,120.18,51.57886454329825,False
120.205001,119.819999,119.849998,120.349998,119.922996,120.309997,53.15989037693038,False
120.480003,120.205001,119.819999,119.849998,120.349998,119.922996,54.266030208897796,False
120.3041,120.480003,120.205001,119.819999,119.849998,120.349998,53.4290764633901,False
119.769996,120.3041,120.480003,120.205001,119.819999,119.849998,50.95448955144712,False
119.379997,119.769996,120.3041,120.480003,120.205001,119.819999,49.227979982371686,False
119.033996,119.379997,119.769996,120.3041,120.480003,120.205001,47.739734205443874,True
119.269897,119.033996,119.379997,119.769996,120.3041,120.480003,48.833427783538326,False
119.573997,119.269897,119.033996,119.379997,119.769996,120.3041,50.2259680920905,False
119.260002,119.573997,119.269897,119.033996,119.379997,119.769996,48.803721278519205,False
119.029296,119.260002,119.573997,119.269897,119.033996,119.379997,47.77295736887627,False
119.370002,119.029296,119.260002,119.573997,119.269897,119.033996,49.409365218853246,False
118.0,119.370002,119.029296,119.260002,119.573997,119.269897,43.699704450446625,True
117.980003,118.0,119.370002,119.029296,119.260002,119.573997,43.6233984939416,True
118.093101,117.980003,118.0,119.370002,119.029296,119.260002,44.194927091910664,True
117.855003,118.093101,117.980003,118.0,119.370002,119.029296,43.237954921849386,True
117.785003,117.855003,118.093101,117.980003,118.0,119.370002,42.95437800211739,True
118.040199,117.785003,117.855003,118.093101,117.980003,118.0,44.33463788372247,True
118.638397,118.040199,117.785003,117.855003,118.093101,117.980003,47.42684077311167,False
118.639999,118.638397,118.040199,117.785003,117.855003,118.093101,47.43495023141694,False
118.273002,118.639999,118.638397,118.040199,117.785003,117.855003,45.75811583950547,False
118.449996,118.273002,118.639999,118.638397,118.040199,117.785003,46.700451339403095,False
118.199996,118.449996,118.273002,118.639999,118.638397,118.040199,45.541529546523286,False
118.120002,118.199996,118.449996,118.273002,118.639999,118.638397,45.16957427230103,False
118.010002,118.120002,118.199996,118.449996,118.273002,118.639999,44.64954275793137,False
117.565002,118.010002,118.120002,118.199996,118.449996,118.273002,42.59234152949741,False
117.319999,117.565002,118.010002,118.120002,118.199996,118.449996,41.50060009254668,False
115.400001,117.319999,117.565002,118.010002,118.120002,118.199996,34.34596290130254,False
114.340103,115.400001,117.319999,117.565002,118.010002,118.120002,31.26071730073545,False
115.122001,114.340103,115.400001,117.319999,117.565002,118.010002,35.680843625978184,False
114.993499,115.122001,114.340103,115.400001,117.319999,117.565002,35.294044779805006,False
114.059196,114.993499,115.122001,114.340103,115.400001,117.319999,32.62717589989033,True
114.035003,114.059196,114.993499,115.122001,114.340103,115.400001,32.56110721764267,True
113.879997,114.035003,114.059196,114.993499,115.122001,114.340103,32.12882825706049,True
113.404998,113.879997,114.035003,114.059196,114.993499,115.122001,30.82820468347012,True
114.919998,113.404998,113.879997,114.035003,114.059196,114.993499,38.99640480477776,True
114.660003,114.919998,113.404998,113.879997,114.035003,114.059196,38.19373652619438,True
115.04,114.660003,114.919998,113.404998,113.879997,114.035003,40.06360720266182,True
115.074996,115.04,114.660003,114.919998,113.404998,113.879997,40.23629002520198,True
115.675003,115.074996,115.04,114.660003,114.919998,113.404998,43.1485635086138,True
115.169998,115.675003,115.074996,115.04,114.660003,114.919998,41.38819060540525,True
115.980003,115.169998,115.675003,115.074996,115.04,114.660003,45.11292018116622,True
116.170196,115.980003,115.169998,115.675003,115.074996,115.04,45.94931610662263,False
115.947998,116.170196,115.980003,115.169998,115.675003,115.074996,45.11637204500266,True
116.029998,115.947998,116.170196,115.980003,115.169998,115.675003,45.494505447854806,True
116.029998,116.029998,115.947998,116.170196,115.980003,115.169998,45.494505447854806,True
116.339996,116.029998,116.029998,115.947998,116.170196,115.980003,46.97968216422261,True
116.029998,116.339996,116.029998,116.029998,115.947998,116.170196,45.68864023344621,True
117.224998,116.029998,116.339996,116.029998,116.029998,115.947998,51.06460765868616,True
117.030097,117.224998,116.029998,116.339996,116.029998,116.029998,50.22376326486371,True
116.519996,117.030097,117.224998,116.029998,116.339996,116.029998,48.07517650309042,True
116.599998,116.519996,117.030097,117.224998,116.029998,116.339996,48.43397140690321,True
116.480003,116.599998,116.519996,117.030097,117.224998,116.029998,47.91893847569705,True
118.699996,116.480003,116.599998,116.519996,117.030097,117.224998,56.74393678886803,True
117.769996,118.699996,116.480003,116.599998,116.519996,117.030097,52.85320125513899,True
119.034698,117.769996,118.699996,116.480003,116.599998,116.519996,57.01017646607333,True
119.069999,119.034698,117.769996,118.699996,116.480003,116.599998,57.11961668522717,True
120.194,119.069999,119.034698,117.769996,118.699996,116.480003,60.44461100746127,True
120.410003,120.194,119.069999,119.034698,117.769996,118.699996,61.04656781602392,True
119.059997,120.410003,120.194,119.069999,119.034698,117.769996,55.565845703217924,True
122.059997,119.059997,120.410003,120.194,119.069999,119.034698,63.18317437134945,True
122.709999,122.059997,119.059997,120.410003,120.194,119.069999,64.54871753356784,False
122.889999,122.709999,122.059997,119.059997,120.410003,120.194,64.92234749246857,False
123.019996,122.889999,122.709999,122.059997,119.059997,120.410003,65.1970614643858,False
123.080001,123.019996,122.889999,122.709999,122.059997,119.059997,65.32704533218717,False
122.629203,123.080001,123.019996,122.889999,122.709999,122.059997,63.47991026612627,True
122.699996,122.629203,123.080001,123.019996,122.889999,122.709999,63.64730617479742,True
122.220596,122.699996,122.629203,123.080001,123.019996,122.889999,61.66242025909134,True
122.330001,122.220596,122.699996,122.629203,123.080001,123.019996,61.943299769989565,True
122.925003,122.330001,122.220596,122.699996,122.629203,123.080001,63.45344039223733,False
123.260002,122.925003,122.330001,122.220596,122.699996,122.629203,64.28101046600592,False
123.019996,123.260002,122.925003,122.330001,122.220596,122.699996,63.217435739276304,False
122.934997,123.019996,123.260002,122.925003,122.330001,122.220596,62.83559957225548,True
123.080001,122.934997,123.019996,123.260002,122.925003,122.330001,63.228526374801284,False
122.910003,123.080001,122.934997,123.019996,123.260002,122.925003,62.42609338040465,True
122.819999,122.910003,123.080001,122.934997,123.019996,123.260002,61.99411851998439,True
122.910697,122.819999,122.910003,123.080001,122.934997,123.019996,62.26698113358906,False
122.989997,122.910697,122.819999,122.910003,123.080001,122.934997,62.51102423987132,False
122.855003,122.989997,122.910697,122.819999,122.910003,123.080001,61.80534623510092,False
123.221603,122.855003,122.989997,122.910697,122.819999,122.910003,62.98222713446642,False
122.940002,123.221603,122.855003,122.989997,122.910697,122.819999,61.47335359605916,False
121.529998,122.940002,123.221603,122.855003,122.989997,122.910697,54.672210935818455,True
122.272102,121.529998,122.940002,123.221603,122.855003,122.989997,57.25348651045026,False
121.885002,122.272102,121.529998,122.940002,123.221603,122.855003,55.54249487887455,True
121.959999,121.885002,122.272102,121.529998,122.940002,123.221603,55.80783699766463,True
121.720001,121.959999,121.885002,122.272102,121.529998,122.940002,54.72391932321538,True
122.014503,121.720001,121.959999,121.885002,122.272102,121.529998,55.81596640109873,True
122.25,122.014503,121.720001,121.959999,121.885002,122.272102,56.6823863774934,True
123.839996,122.25,122.014503,121.720001,121.959999,121.885002,61.91185792941013,False
124.139999,123.839996,122.25,122.014503,121.720001,121.959999,62.79081422544266,False
124.169296,124.139999,123.839996,122.25,122.014503,121.720001,62.87757145867176,False
123.869903,124.169296,124.139999,123.839996,122.25,122.014503,61.361348119278674,False
124.120101,123.869903,124.169296,124.139999,123.839996,122.25,62.15228805922574,False
123.819999,124.120101,123.869903,124.169296,124.139999,123.839996,60.6090312323772,True
123.800003,123.819999,124.120101,123.869903,124.169296,124.139999,60.505220456078185,True
123.326301,123.800003,123.819999,124.120101,123.869903,124.169296,58.062049723685135,True
123.485,123.326301,123.800003,123.819999,124.120101,123.869903,58.64225419074269,True
124.068,123.485,123.326301,123.800003,123.819999,124.120101,60.712930137185566,True
124.699996,124.068,123.485,123.326301,123.800003,123.819999,62.806385505639646,True
124.779998,124.699996,124.068,123.485,123.326301,123.800003,63.0647518085399,False
124.830001,124.779998,124.699996,124.068,123.485,123.326301,63.2303085823216,False
124.330001,124.830001,124.779998,124.699996,124.068,123.485,60.4218491460416,False
125.089996,124.330001,124.830001,124.779998,124.699996,124.068,63.01151870751853,False
125.230003,125.089996,124.330001,124.830001,124.779998,124.699996,63.46817921309371,False
124.375,125.230003,125.089996,124.330001,124.830001,124.779998,58.86560577642523,False
122.79,124.375,125.230003,125.089996,124.330001,124.830001,51.66313741733644,True
122.209999,122.79,124.375,125.230003,125.089996,124.330001,49.370774246687645,True
121.260002,122.209999,122.79,124.375,125.230003,125.089996,45.91055996510543,True
121.68,121.260002,122.209999,122.79,124.375,125.230003,47.594509612256,True
122.985,121.68,121.260002,122.209999,122.79,124.375,52.37236688308951,True
123.770103,122.985,121.68,121.260002,122.209999,122.79,54.93566848051059,False
123.279998,123.770103,122.985,121.68,121.260002,122.209999,53.08606758192407,False
123.529998,123.279998,123.770103,122.985,121.68,121.260002,53.90699317728432,False
123.150001,123.529998,123.279998,123.770103,122.985,121.68,52.46000587503082,False
123.165,123.150001,123.529998,123.279998,123.770103,122.985,52.512182769152574,False
123.220001,123.165,123.150001,123.529998,123.279998,123.770103,52.709559072617324,False
121.580001,123.220001,123.165,123.150001,123.529998,123.279998,46.70668323175933,True
121.080001,121.580001,123.220001,123.165,123.150001,123.529998,45.083353963979455,True
120.779998,121.080001,121.580001,123.220001,123.165,123.150001,44.129017087692915,True
121.394996,120.779998,121.080001,121.580001,123.220001,123.165,46.53502594188187,True
121.774299,121.394996,120.779998,121.080001,121.580001,123.220001,47.96816037872873,True
122.165,121.774299,121.394996,120.779998,121.080001,121.580001,49.4165277141198,False
122.489997,122.165,121.774299,121.394996,120.779998,121.080001,50.60268419945387,False
122.910003,122.489997,122.165,121.774299,121.394996,120.779998,52.10779540293848,False
123.0,122.910003,122.489997,122.165,121.774299,121.394996,52.42987729959355,False
122.914497,123.0,122.910003,122.489997,122.165,121.774299,52.08476551735969,True
122.144996,122.914497,123.0,122.910003,122.489997,122.165,49.07022518352412,True
122.4785,122.144996,122.914497,123.0,122.910003,122.489997,50.3614897983755,True
122.309997,122.4785,122.144996,122.914497,123.0,122.910003,49.701235051354736,True
121.699996,122.309997,122.4785,122.144996,122.914497,123.0,47.36975717573259,True
125.730003,121.699996,122.309997,122.4785,122.144996,122.914497,60.170574068745786,True
125.833396,125.730003,121.699996,122.309997,122.4785,122.144996,60.42665935636154,True
126.370002,125.833396,125.730003,121.699996,122.309997,122.4785,61.750291679475126,True
126.850799,126.370002,125.833396,125.730003,121.699996,122.309997,62.9032175535039,True
127.172096,126.850799,126.370002,125.833396,125.730003,121.699996,63.66226735636309,True
127.61,127.172096,126.850799,126.370002,125.833396,125.730003,64.68362228879971,False
127.892997,127.61,127.172096,126.850799,126.370002,125.833396,65.33658355076238,False
127.091499,127.892997,127.61,127.172096,126.850799,126.370002,61.971336114839154,True
127.04,127.091499,127.892997,127.61,127.172096,126.850799,61.759376022366816,True
127.555,127.04,127.091499,127.892997,127.61,127.172096,63.06932152201685,True
127.370002,127.555,127.04,127.091499,127.892997,127.61,62.27463920635952,True
127.400001,127.370002,127.555,127.04,127.091499,127.892997,62.354406260334606,True
128.104995,127.400001,127.370002,127.555,127.04,127.091499,64.19923222039023,True
127.75,128.104995,127.400001,127.370002,127.555,127.04,62.597358272717315,True
129.044998,127.75,128.104995,127.400001,127.370002,127.555,65.8233898709831,False
128.675003,129.044998,127.75,128.104995,127.400001,127.370002,64.18314621603673,False
128.413604,128.675003,129.044998,127.75,128.104995,127.400001,63.032361633368794,False
128.505004,128.413604,128.675003,129.044998,127.75,128.104995,63.27115204286366,False
128.285003,128.505004,128.413604,128.675003,129.044998,127.75,62.26716753787489,False
128.369995,128.285003,128.505004,128.413604,128.675003,129.044998,62.5055290650009,False
128.649993,128.369995,128.285003,128.505004,128.413604,128.675003,63.29763264666044,False
127.400001,128.649993,128.369995,128.285003,128.505004,128.413604,57.658353946883636,False
127.440002,127.400001,128.649993,128.369995,128.285003,128.505004,57.783172621240105,False
127.649299,127.440002,127.400001,128.649993,128.369995,128.285003,58.44782115632084,False
127.160003,127.649299,127.440002,127.400001,128.649993,128.369995,56.29895330246665,False
126.748001,127.160003,127.649299,127.440002,127.400001,128.649993,54.54773600183807,False
126.550003,126.748001,127.160003,127.649299,127.440002,127.400001,53.715030769370365,False
126.650001,126.550003,126.748001,127.160003,127.649299,127.440002,54.08216153280751,True
124.019996,126.650001,126.550003,126.748001,127.160003,127.649299,44.46296595698525,True
124.574996,124.019996,126.650001,126.550003,126.748001,127.160003,46.543689452679935,True
125.695899,124.574996,124.019996,126.650001,126.550003,126.748001,50.4331745297192,True
126.415,125.695899,124.574996,124.019996,126.650001,126.550003,52.72177719623217,True
126.989997,126.415,125.695899,124.574996,124.019996,126.650001,54.46516117793758,True
126.480796,126.989997,126.415,125.695899,124.574996,124.019996,52.68112011963482,True
128.240005,126.480796,126.989997,126.415,125.695899,124.574996,57.651059165415916,True
133.131805,128.240005,126.480796,126.989997,126.415,125.695899,67.49575341182396,False
131.690002,133.131805,128.240005,126.480796,126.989997,126.415,63.01804215097374,True
131.580001,131.690002,133.131805,128.240005,126.480796,126.989997,62.68899667015763,True
132.699295,131.580001,131.690002,133.131805,128.240005,126.480796,64.63739217289705,False
132.645004,132.699295,131.580001,131.690002,133.131805,128.240005,64.46805096088875,False
131.729995,132.645004,132.699295,131.580001,131.690002,133.131805,61.645312207101135,True
131.845001,131.729995,132.645004,132.699295,131.580001,131.690002,61.86296411611594,False
131.733795,131.845001,131.729995,132.645004,132.699295,131.580001,61.512928352219355,False
131.389999,131.733795,131.845001,131.729995,132.645004,132.699295,60.416936659028586,False
132.068298,131.389999,131.733795,131.845001,131.729995,132.645004,61.809177892600964,True
132.080001,132.068298,131.389999,131.733795,131.845001,131.729995,61.83319723796085,True
131.755905,132.080001,132.068298,131.389999,131.733795,131.845001,60.736162844694235,True
131.61,131.755905,132.080001,132.068298,131.389999,131.733795,60.23721608840638,True
130.960006,131.61,131.755905,132.080001,132.068298,131.389999,58.03465628367964,True
133.135604,130.960006,131.61,131.755905,132.080001,132.068298,62.76099126572114,True
132.147094,133.135604,130.960006,131.61,131.755905,132.080001,59.59824833552574,True
131.880004,132.147094,133.135604,130.960006,131.61,131.755905,58.768418715091826,True
131.990005,131.880004,132.147094,133.135604,130.960006,131.61,59.01216817117128,True
132.0,131.990005,131.880004,132.147094,133.135604,130.960006,59.03498772695851,True
134.918395,132.0,131.990005,131.880004,132.147094,133.135604,64.94464332608337,True
135.789993,134.918395,132.0,131.990005,131.880004,132.147094,66.44393632196046,True
136.074996,135.789993,134.918395,132.0,131.990005,131.880004,66.92364463525027,False
136.246994,136.074996,135.789993,134.918395,132.0,131.990005,67.21695255503857,True
136.744995,136.246994,136.074996,135.789993,134.918395,132.0,68.06719788523262,False
136.845001,136.744995,136.246994,136.074996,135.789993,134.918395,68.23874471667185,False
136.749801,136.845001,136.744995,136.246994,136.074996,135.789993,67.87875945012286,False
135.979995,136.749801,136.845001,136.744995,136.246994,136.074996,65.00317023823769,False
137.296493,135.979995,136.749801,136.845001,136.744995,136.246994,67.44881267963227,False
136.488403,137.296493,135.979995,136.749801,136.845001,136.744995,64.57624137970872,False
136.080001,136.488403,137.296493,135.979995,136.749801,136.845001,63.16628956822336,False
135.793197,136.080001,136.488403,137.296493,135.979995,136.749801,62.17760645367594,False
135.367797,135.793197,136.080001,136.488403,137.296493,135.979995,60.715832388956876,False
134.880004,135.367797,135.793197,136.080001,136.488403,137.296493,59.06460863168137,False
133.994995,134.880004,135.367797,135.793197,136.080001,136.488403,56.18942899118389,False
134.619995,133.994995,134.880004,135.367797,135.793197,136.080001,57.69752848055274,False
134.675003,134.619995,133.994995,134.880004,135.367797,135.793197,57.8300219763019,False
134.460006,134.675003,134.619995,133.994995,134.880004,135.367797,57.1050781439223,False
133.990005,134.460006,134.675003,134.619995,133.994995,134.880004,55.52704467240168,False
133.703399,133.990005,134.460006,134.675003,134.619995,133.994995,54.57336402613425,False
133.679992,133.703399,133.990005,134.460006,134.675003,134.619995,54.494095168418944,False
132.884994,133.679992,133.703399,133.990005,134.460006,134.675003,51.841831136831736,False
132.529998,132.884994,133.679992,133.703399,133.990005,134.460006,50.69916384204136,True
132.619995,132.529998,132.884994,133.679992,133.703399,133.990005,50.983206262271054,False
132.560806,132.619995,132.529998,132.884994,133.679992,133.703399,50.78365242236633,False
132.764999,132.560806,132.619995,132.529998,132.884994,133.679992,51.46332088378783,False
132.800003,132.764999,132.560806,132.619995,132.529998,132.884994,51.582188617792106,False
132.580001,132.800003,132.764999,132.560806,132.619995,132.529998,50.77175155779252,False
