Close,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,RSI,Y_SELL
115.074996,115.04,114.660003,114.919998,113.404998,113.879997,40.23629002520198,False
115.675003,115.074996,115.04,114.660003,114.919998,113.404998,43.1485635086138,False
115.169998,115.675003,115.074996,115.04,114.660003,114.919998,41.38819060540525,False
115.980003,115.169998,115.675003,115.074996,115.04,114.660003,45.11292018116622,False
116.170196,115.980003,115.169998,115.675003,115.074996,115.04,45.94931610662263,True
115.947998,116.170196,115.980003,115.169998,115.675003,115.074996,45.11637204500266,False
116.029998,115.947998,116.170196,115.980003,115.169998,115.675003,45.494505447854806,False
116.029998,116.029998,115.947998,116.170196,115.980003,115.169998,45.494505447854806,False
116.339996,116.029998,116.029998,115.947998,116.170196,115.980003,46.97968216422261,False
116.029998,116.339996,116.029998,116.029998,115.947998,116.170196,45.68864023344621,False
117.224998,116.029998,116.339996,116.029998,116.029998,115.947998,51.06460765868616,False
117.030097,117.224998,116.029998,116.339996,116.029998,116.029998,50.22376326486371,False
116.519996,117.030097,117.224998,116.029998,116.339996,116.029998,48.07517650309042,False
116.599998,116.519996,117.030097,117.224998,116.029998,116.339996,48.43397140690321,False
116.480003,116.599998,116.519996,117.030097,117.224998,116.029998,47.91893847569705,False
118.699996,116.480003,116.599998,116.519996,117.030097,117.224998,56.74393678886803,False
117.769996,118.699996,116.480003,116.599998,116.519996,117.030097,52.85320125513899,False
119.034698,117.769996,118.699996,116.480003,116.599998,116.519996,57.01017646607333,False
119.069999,119.034698,117.769996,118.699996,116.480003,116.599998,57.11961668522717,False
120.194,119.069999,119.034698,117.769996,118.699996,116.480003,60.44461100746127,False
120.410003,120.194,119.069999,119.034698,117.769996,118.699996,61.04656781602392,False
119.059997,120.410003,120.194,119.069999,119.034698,117.769996,55.565845703217924,False
122.059997,119.059997,120.410003,120.194,119.069999,119.034698,63.18317437134945,False
122.709999,122.059997,119.059997,120.410003,120.194,119.069999,64.54871753356784,True
122.889999,122.709999,122.059997,119.059997,120.410003,120.194,64.92234749246857,True
123.019996,122.889999,122.709999,122.059997,119.059997,120.410003,65.1970614643858,True
123.080001,123.019996,122.889999,122.709999,122.059997,119.059997,65.32704533218717,True
122.629203,123.080001,123.019996,122.889999,122.709999,122.059997,63.47991026612627,False
122.699996,122.629203,123.080001,123.019996,122.889999,122.709999,63.64730617479742,False
122.220596,122.699996,122.629203,123.080001,123.019996,122.889999,61.66242025909134,False
122.330001,122.220596,122.699996,122.629203,123.080001,123.019996,61.943299769989565,False
122.925003,122.330001,122.220596,122.699996,122.629203,123.080001,63.45344039223733,True
123.260002,122.925003,122.330001,122.220596,122.699996,122.629203,64.28101046600592,True
123.019996,123.260002,122.925003,122.330001,122.220596,122.699996,63.217435739276304,True
122.934997,123.019996,123.260002,122.925003,122.330001,122.220596,62.83559957225548,False
123.080001,122.934997,123.019996,123.260002,122.925003,122.330001,63.228526374801284,True
122.910003,123.080001,122.934997,123.019996,123.260002,122.925003,62.42609338040465,False
122.819999,122.910003,123.080001,122.934997,123.019996,123.260002,61.99411851998439,False
122.910697,122.819999,122.910003,123.080001,122.934997,123.019996,62.26698113358906,True
122.989997,122.910697,122.819999,122.910003,123.080001,122.934997,62.51102423987132,True
122.855003,122.989997,122.910697,122.819999,122.910003,123.080001,61.80534623510092,True
123.221603,122.855003,122.989997,122.910697,122.819999,122.910003,62.98222713446642,True
122.940002,123.221603,122.855003,122.989997,122.910697,122.819999,61.47335359605916,True
121.529998,122.940002,123.221603,122.855003,122.989997,122.910697,54.672210935818455,False
122.272102,121.529998,122.940002,123.221603,122.855003,122.989997,57.25348651045026,True
121.885002,122.272102,121.529998,122.940002,123.221603,122.855003,55.54249487887455,False
121.959999,121.885002,122.272102,121.529998,122.940002,123.221603,55.80783699766463,False
121.720001,121.959999,121.885002,122.272102,121.529998,122.940002,54.72391932321538,False
122.014503,121.720001,121.959999,121.885002,122.272102,121.529998,55.81596640109873,False
122.25,122.014503,121.720001,121.959999,121.885002,122.272102,56.6823863774934,False
123.839996,122.25,122.014503,121.720001,121.959999,121.885002,61.91185792941013,True
124.139999,123.839996,122.25,122.014503,121.720001,121.959999,62.79081422544266,True
124.169296,124.139999,123.839996,122.25,122.014503,121.720001,62.87757145867176,True
123.869903,124.169296,124.139999,123.839996,122.25,122.014503,61.361348119278674,True
124.120101,123.869903,124.169296,124.139999,123.839996,122.25,62.15228805922574,True
123.819999,124.120101,123.869903,124.169296,124.139999,123.839996,60.6090312323772,False
123.800003,123.819999,124.120101,123.869903,124.169296,124.139999,60.505220456078185,False
123.326301,123.800003,123.819999,124.120101,123.869903,124.169296,58.062049723685135,False
123.485,123.326301,123.800003,123.819999,124.120101,123.869903,58.64225419074269,False
124.068,123.485,123.326301,123.800003,123.819999,124.120101,60.712930137185566,False
124.699996,124.068,123.485,123.326301,123.800003,123.819999,62.806385505639646,False
124.779998,124.699996,124.068,123.485,123.326301,123.800003,63.0647518085399,True
124.830001,124.779998,124.699996,124.068,123.485,123.326301,63.2303085823216,True
124.330001,124.830001,124.779998,124.699996,124.068,123.485,60.4218491460416,True
125.089996,124.330001,124.830001,124.779998,124.699996,124.068,63.01151870751853,True
125.230003,125.089996,124.330001,124.830001,124.779998,124.699996,63.46817921309371,True
124.375,125.230003,125.089996,124.330001,124.830001,124.779998,58.86560577642523,True
122.79,124.375,125.230003,125.089996,124.330001,124.830001,51.66313741733644,False
122.209999,122.79,124.375,125.230003,125.089996,124.330001,49.370774246687645,False
121.260002,122.209999,122.79,124.375,125.230003,125.089996,45.91055996510543,False
121.68,121.260002,122.209999,122.79,124.375,125.230003,47.594509612256,False
122.985,121.68,121.260002,122.209999,122.79,124.375,52.37236688308951,False
123.770103,122.985,121.68,121.260002,122.209999,122.79,54.93566848051059,True
123.279998,123.770103,122.985,121.68,121.260002,122.209999,53.08606758192407,True
123.529998,123.279998,123.770103,122.985,121.68,121.260002,53.90699317728432,True
123.150001,123.529998,123.279998,123.770103,122.985,121.68,52.46000587503082,True
123.165,123.150001,123.529998,123.279998,123.770103,122.985,52.512182769152574,True
123.220001,123.165,123.150001,123.529998,123.279998,123.770103,52.709559072617324,True
121.580001,123.220001,123.165,123.150001,123.529998,123.279998,46.70668323175933,False
121.080001,121.580001,123.220001,123.165,123.150001,123.529998,45.083353963979455,False
120.779998,121.080001,121.580001,123.220001,123.165,123.150001,44.129017087692915,False
121.394996,120.779998,121.080001,121.580001,123.220001,123.165,46.53502594188187,False
121.774299,121.394996,120.779998,121.080001,121.580001,123.220001,47.96816037872873,False
122.165,121.774299,121.394996,120.779998,121.080001,121.580001,49.4165277141198,True
122.489997,122.165,121.774299,121.394996,120.779998,121.080001,50.60268419945387,True
122.910003,122.489997,122.165,121.774299,121.394996,120.779998,52.10779540293848,True
123.0,122.910003,122.489997,122.165,121.774299,121.394996,52.42987729959355,True
122.914497,123.0,122.910003,122.489997,122.165,121.774299,52.08476551735969,False
122.144996,122.914497,123.0,122.910003,122.489997,122.165,49.07022518352412,False
122.4785,122.144996,122.914497,123.0,122.910003,122.489997,50.3614897983755,False
122.309997,122.4785,122.144996,122.914497,123.0,122.910003,49.701235051354736,False
121.699996,122.309997,122.4785,122.144996,122.914497,123.0,47.36975717573259,False
125.730003,121.699996,122.309997,122.4785,122.144996,122.914497,60.170574068745786,False
125.833396,125.730003,121.699996,122.309997,122.4785,122.144996,60.42665935636154,False
126.370002,125.833396,125.730003,121.699996,122.309997,122.4785,61.750291679475126,False
126.850799,126.370002,125.833396,125.730003,121.699996,122.309997,62.9032175535039,False
127.172096,126.850799,126.370002,125.833396,125.730003,121.699996,63.66226735636309,False
127.61,127.172096,126.850799,126.370002,125.833396,125.730003,64.68362228879971,True
127.892997,127.61,127.172096,126.850799,126.370002,125.833396,65.33658355076238,True
127.091499,127.892997,127.61,127.172096,126.850799,126.370002,61.971336114839154,False
127.04,127.091499,127.892997,127.61,127.172096,126.850799,61.759376022366816,False
127.555,127.04,127.091499,127.892997,127.61,127.172096,63.06932152201685,False
127.370002,127.555,127.04,127.091499,127.892997,127.61,62.27463920635952,False
127.400001,127.370002,127.555,127.04,127.091499,127.892997,62.354406260334606,False
128.104995,127.400001,127.370002,127.555,127.04,127.091499,64.19923222039023,False
127.75,128.104995,127.400001,127.370002,127.555,127.04,62.597358272717315,False
129.044998,127.75,128.104995,127.400001,127.370002,127.555,65.8233898709831,True
128.675003,129.044998,127.75,128.104995,127.400001,127.370002,64.18314621603673,True
128.413604,128.675003,129.044998,127.75,128.104995,127.400001,63.032361633368794,True
128.505004,128.413604,128.675003,129.044998,127.75,128.104995,63.27115204286366,True
128.285003,128.505004,128.413604,128.675003,129.044998,127.75,62.26716753787489,True
128.369995,128.285003,128.505004,128.413604,128.675003,129.044998,62.5055290650009,True
128.649993,128.369995,128.285003,128.505004,128.413604,128.675003,63.29763264666044,True
127.400001,128.649993,128.369995,128.285003,128.505004,128.413604,57.658353946883636,True
127.440002,127.400001,128.649993,128.369995,128.285003,128.505004,57.783172621240105,True
127.649299,127.440002,127.400001,128.649993,128.369995,128.285003,58.44782115632084,True
127.160003,127.649299,127.440002,127.400001,128.649993,128.369995,56.29895330246665,True
126.748001,127.160003,127.649299,127.440002,127.400001,128.649993,54.54773600183807,True
126.550003,126.748001,127.160003,127.649299,127.440002,127.400001,53.715030769370365,True
126.650001,126.550003,126.748001,127.160003,127.649299,127.440002,54.08216153280751,False
124.019996,126.650001,126.550003,126.748001,127.160003,127.649299,44.46296595698525,False
124.574996,124.019996,126.650001,126.550003,126.748001,127.160003,46.543689452679935,False
125.695899,124.574996,124.019996,126.650001,126.550003,126.748001,50.4331745297192,False
126.415,125.695899,124.574996,124.019996,126.650001,126.550003,52.72177719623217,False
126.989997,126.415,125.695899,124.574996,124.019996,126.650001,54.46516117793758,False
126.480796,126.989997,126.415,125.695899,124.574996,124.019996,52.68112011963482,False
128.240005,126.480796,126.989997,126.415,125.695899,124.574996,57.651059165415916,False
133.131805,128.240005,126.480796,126.989997,126.415,125.695899,67.49575341182396,True
131.690002,133.131805,128.240005,126.480796,126.989997,126.415,63.01804215097374,False
131.580001,131.690002,133.131805,128.240005,126.480796,126.989997,62.68899667015763,False
132.699295,131.580001,131.690002,133.131805,128.240005,126.480796,64.63739217289705,True
132.645004,132.699295,131.580001,131.690002,133.131805,128.240005,64.46805096088875,True
131.729995,132.645004,132.699295,131.580001,131.690002,133.131805,61.645312207101135,False
131.845001,131.729995,132.645004,132.699295,131.580001,131.690002,61.86296411611594,True
131.733795,131.845001,131.729995,132.645004,132.699295,131.580001,61.512928352219355,True
131.389999,131.733795,131.845001,131.729995,132.645004,132.699295,60.416936659028586,True
132.068298,131.389999,131.733795,131.845001,131.729995,132.645004,61.809177892600964,False
132.080001,132.068298,131.389999,131.733795,131.845001,131.729995,61.83319723796085,False
131.755905,132.080001,132.068298,131.389999,131.733795,131.845001,60.736162844694235,False
131.61,131.755905,132.080001,132.068298,131.389999,131.733795,60.23721608840638,False
130.960006,131.61,131.755905,132.080001,132.068298,131.389999,58.03465628367964,False
133.135604,130.960006,131.61,131.755905,132.080001,132.068298,62.76099126572114,False
132.147094,133.135604,130.960006,131.61,131.755905,132.080001,59.59824833552574,False
131.880004,132.147094,133.135604,130.960006,131.61,131.755905,58.768418715091826,False
131.990005,131.880004,132.147094,133.135604,130.960006,131.61,59.01216817117128,False
132.0,131.990005,131.880004,132.147094,133.135604,130.960006,59.03498772695851,False
134.918395,132.0,131.990005,131.880004,132.147094,133.135604,64.94464332608337,False
135.789993,134.918395,132.0,131.990005,131.880004,132.147094,66.44393632196046,False
136.074996,135.789993,134.918395,132.0,131.990005,131.880004,66.92364463525027,True
136.246994,136.074996,135.789993,134.918395,132.0,131.990005,67.21695255503857,False
136.744995,136.246994,136.074996,135.789993,134.918395,132.0,68.06719788523262,True
136.845001,136.744995,136.246994,136.074996,135.789993,134.918395,68.23874471667185,True
136.749801,136.845001,136.744995,136.246994,136.074996,135.789993,67.87875945012286,True
135.979995,136.749801,136.845001,136.744995,136.246994,136.074996,65.00317023823769,True
137.296493,135.979995,136.749801,136.845001,136.744995,136.246994,67.44881267963227,True
136.488403,137.296493,135.979995,136.749801,136.845001,136.744995,64.57624137970872,True
136.080001,136.488403,137.296493,135.979995,136.749801,136.845001,63.16628956822336,True
135.793197,136.080001,136.488403,137.296493,135.979995,136.749801,62.17760645367594,True
135.367797,135.793197,136.080001,136.488403,137.296493,135.979995,60.715832388956876,True
134.880004,135.367797,135.793197,136.080001,136.488403,137.296493,59.06460863168137,True
133.994995,134.880004,135.367797,135.793197,136.080001,136.488403,56.18942899118389,True
134.619995,133.994995,134.880004,135.367797,135.793197,136.080001,57.69752848055274,True
134.675003,134.619995,133.994995,134.880004,135.367797,135.793197,57.8300219763019,True
134.460006,134.675003,134.619995,133.994995,134.880004,135.367797,57.1050781439223,True
133.990005,134.460006,134.675003,134.619995,133.994995,134.880004,55.52704467240168,True
133.703399,133.990005,134.460006,134.675003,134.619995,133.994995,54.57336402613425,True
133.679992,133.703399,133.990005,134.460006,134.675003,134.619995,54.494095168418944,True
132.884994,133.679992,133.703399,133.990005,134.460006,134.675003,51.841831136831736,True
132.529998,132.884994,133.679992,133.703399,133.990005,134.460006,50.69916384204136,False
132.619995,132.529998,132.884994,133.679992,133.703399,133.990005,50.983206262271054,False
132.560806,132.619995,132.529998,132.884994,133.679992,133.703399,50.78365242236633,False
132.764999,132.560806,132.619995,132.529998,132.884994,133.679992,51.46332088378783,False
132.800003,132.764999,132.560806,132.619995,132.529998,132.884994,51.582188617792106,False
132.580001,132.800003,132.764999,132.560806,132.619995,132.529998,50.77175155779252,False
