Close,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,RSI,Y_SELL
130.619995,130.520004,131.161895,131.011306,130.929992,131.259994,53.51055458845116,True
130.256103,130.619995,130.520004,131.161895,131.011306,130.929992,50.4987260544929,False
130.339904,130.256103,130.619995,130.520004,131.161895,131.011306,51.15529336685636,False
130.130004,130.339904,130.256103,130.619995,130.520004,131.161895,49.451564727136656,False
130.100006,130.130004,130.339904,130.256103,130.619995,130.520004,49.208665818203336,False
130.380004,130.100006,130.130004,130.339904,130.256103,130.619995,51.51392343002438,False
130.380004,130.380004,130.100006,130.130004,130.339904,130.256103,51.51392343002438,True
130.464996,130.380004,130.380004,130.100006,130.130004,130.339904,52.22182207544079,True
130.286605,130.464996,130.380004,130.380004,130.100006,130.130004,50.61336882968048,True
130.410003,130.286605,130.464996,130.380004,130.380004,130.100006,51.68095805815401,True
